Order Id,Order Date,City,State,Region,Category,Sub Category,Product Id,cost price,List Price,Quantity,Discount Percent,Profit,Revenue
215,2023-11-20,Medina,Ohio,East,Technology,Phones,TEC-PH-10002844,50.0,60.0,3,3.0,10.0,30.0
216,2023-03-31,Medina,Ohio,East,Technology,Machines,TEC-MA-10000864,1040.0,1190.0,9,4.0,150.0,1350.0
217,2022-08-29,Medina,Ohio,East,Technology,Accessories,TEC-AC-10000109,80.0,90.0,2,5.0,10.0,20.0
218,2022-05-06,Los Angeles,California,West,Office Supplies,Storage,OFF-ST-10001328,80.0,90.0,6,3.0,10.0,60.0
219,2023-08-10,Los Angeles,California,West,Technology,Phones,TEC-PH-10002563,250.0,300.0,3,4.0,50.0,150.0
220,2023-04-24,Dublin,Ohio,East,Office Supplies,Fasteners,OFF-FA-10000585,10.0,10.0,2,2.0,0.0,0.0
221,2022-03-24,Dublin,Ohio,East,Office Supplies,Paper,OFF-PA-10004000,20.0,20.0,6,4.0,0.0,0.0
222,2023-03-26,Dublin,Ohio,East,Office Supplies,Binders,OFF-BI-10002852,20.0,20.0,4,3.0,0.0,0.0
223,2022-04-18,Dublin,Ohio,East,Furniture,Furnishings,FUR-FU-10000087,60.0,70.0,4,3.0,10.0,40.0
224,2023-03-17,Dublin,Ohio,East,Technology,Machines,TEC-MA-10001148,410.0,480.0,4,4.0,70.0,280.0
225,2023-11-19,Dublin,Ohio,East,Office Supplies,Art,OFF-AR-10001958,30.0,30.0,2,4.0,0.0,0.0
226,2023-11-18,Detroit,Michigan,Central,Office Supplies,Art,OFF-AR-10001026,0.0,0.0,1,2.0,0.0,0.0
227,2023-04-22,Detroit,Michigan,Central,Furniture,Tables,FUR-TA-10003748,510.0,620.0,5,2.0,110.0,550.0
228,2022-04-22,Detroit,Michigan,Central,Office Supplies,Storage,OFF-ST-10002485,20.0,20.0,1,3.0,0.0,0.0
229,2022-02-17,Columbia,Tennessee,South,Furniture,Chairs,FUR-CH-10004860,130.0,160.0,2,2.0,30.0,60.0
230,2023-10-02,Columbia,Tennessee,South,Furniture,Chairs,FUR-CH-10004477,360.0,390.0,8,2.0,30.0,240.0
231,2023-07-21,Charlotte,North Carolina,South,Office Supplies,Binders,OFF-BI-10001679,20.0,20.0,7,5.0,0.0,0.0
232,2023-01-18,Tampa,Florida,South,Furniture,Tables,FUR-TA-10001705,210.0,230.0,2,4.0,20.0,40.0
233,2023-10-19,Tampa,Florida,South,Furniture,Tables,FUR-TA-10003473,510.0,620.0,3,4.0,110.0,330.0
234,2023-09-13,Tampa,Florida,South,Office Supplies,Binders,OFF-BI-10001679,10.0,10.0,2,2.0,0.0,0.0
235,2023-11-10,Tampa,Florida,South,Furniture,Furnishings,FUR-FU-10004017,250.0,260.0,3,5.0,10.0,30.0
236,2023-11-26,Tampa,Florida,South,Technology,Accessories,TEC-AC-10003832,500.0,620.0,3,4.0,120.0,360.0
237,2022-01-02,Santa Clara,California,West,Office Supplies,Paper,OFF-PA-10002479,10.0,10.0,2,4.0,0.0,0.0
238,2022-01-19,Chicago,Illinois,Central,Office Supplies,Paper,OFF-PA-10003349,30.0,30.0,5,4.0,0.0,0.0
239,2023-12-13,Chicago,Illinois,Central,Furniture,Furnishings,FUR-FU-10000576,340.0,420.0,5,2.0,80.0,400.0
240,2023-01-20,Chicago,Illinois,Central,Furniture,Furnishings,FUR-FU-10004351,10.0,10.0,3,2.0,0.0,0.0
241,2023-04-25,Chicago,Illinois,Central,Technology,Phones,TEC-PH-10000011,30.0,30.0,2,3.0,0.0,0.0
242,2023-05-27,Chicago,Illinois,Central,Furniture,Tables,FUR-TA-10002607,150.0,180.0,5,3.0,30.0,150.0
243,2022-11-08,Chicago,Illinois,Central,Furniture,Furnishings,FUR-FU-10002505,0.0,0.0,3,4.0,0.0,0.0
244,2022-01-08,Chicago,Illinois,Central,Office Supplies,Art,OFF-AR-10004685,10.0,10.0,2,3.0,0.0,0.0
245,2022-04-20,Lakeville,Minnesota,Central,Furniture,Chairs,FUR-CH-10004063,1620.0,2000.0,7,2.0,380.0,2660.0
246,2022-11-09,Lakeville,Minnesota,Central,Office Supplies,Storage,OFF-ST-10002276,150.0,170.0,2,4.0,20.0,40.0
247,2023-04-29,Lakeville,Minnesota,Central,Office Supplies,Paper,OFF-PA-10004082,40.0,50.0,6,5.0,10.0,60.0
248,2023-04-28,Lakeville,Minnesota,Central,Office Supplies,Appliances,OFF-AP-10002945,1380.0,1500.0,5,5.0,120.0,600.0
249,2022-09-26,Lakeville,Minnesota,Central,Office Supplies,Paper,OFF-PA-10000061,20.0,30.0,4,3.0,10.0,40.0
250,2023-08-18,San Francisco,California,West,Furniture,Chairs,FUR-CH-10002965,300.0,320.0,2,5.0,20.0,40.0
251,2023-09-19,San Diego,California,West,Office Supplies,Paper,OFF-PA-10004569,10.0,10.0,1,3.0,0.0,0.0
252,2022-05-28,San Diego,California,West,Technology,Accessories,TEC-AC-10003832,3050.0,3350.0,13,4.0,300.0,3900.0
253,2022-04-03,New York City,New York,East,Office Supplies,Storage,OFF-ST-10001228,70.0,80.0,6,5.0,10.0,60.0
254,2022-04-18,New York City,New York,East,Office Supplies,Envelopes,OFF-EN-10003296,330.0,360.0,4,4.0,30.0,120.0
255,2022-12-25,Chicago,Illinois,Central,Furniture,Furnishings,FUR-FU-10002505,10.0,10.0,9,2.0,0.0,0.0
256,2022-11-26,Chicago,Illinois,Central,Office Supplies,Storage,OFF-ST-10004804,70.0,80.0,2,2.0,10.0,20.0
257,2022-04-25,Chicago,Illinois,Central,Office Supplies,Storage,OFF-ST-10001590,40.0,50.0,5,2.0,10.0,50.0
258,2023-04-08,Chicago,Illinois,Central,Technology,Phones,TEC-PH-10001580,590.0,650.0,6,4.0,60.0,360.0
259,2022-02-10,New York City,New York,East,Technology,Accessories,TEC-AC-10000290,20.0,20.0,3,5.0,0.0,0.0
260,2022-10-20,New York City,New York,East,Office Supplies,Storage,OFF-ST-10002790,180.0,220.0,3,4.0,40.0,120.0
261,2022-06-11,New York City,New York,East,Office Supplies,Binders,OFF-BI-10003460,20.0,20.0,5,5.0,0.0,0.0
262,2023-08-29,Pasadena,Texas,Central,Office Supplies,Appliances,OFF-AP-10002203,0.0,0.0,2,2.0,0.0,0.0
263,2022-12-26,Houston,Texas,Central,Technology,Machines,TEC-MA-10000822,2690.0,3060.0,3,3.0,370.0,1110.0
264,2022-06-14,Houston,Texas,Central,Technology,Machines,TEC-MA-10003353,2170.0,2520.0,7,3.0,350.0,2450.0
265,2023-06-20,Chicago,Illinois,Central,Technology,Phones,TEC-PH-10001433,300.0,330.0,4,3.0,30.0,120.0
266,2022-11-17,Brentwood,California,West,Technology,Accessories,TEC-AC-10004469,70.0,80.0,2,4.0,10.0,20.0
267,2023-10-25,Chapel Hill,North Carolina,South,Office Supplies,Art,OFF-AR-10003602,10.0,10.0,3,5.0,0.0,0.0
268,2022-05-19,Morristown,New Jersey,East,Office Supplies,Fasteners,OFF-FA-10003472,10.0,10.0,6,2.0,0.0,0.0
269,2022-08-10,Cincinnati,Ohio,East,Office Supplies,Storage,OFF-ST-10004180,30.0,40.0,1,3.0,10.0,10.0
270,2023-12-17,Cincinnati,Ohio,East,Office Supplies,Envelopes,OFF-EN-10004386,50.0,60.0,3,3.0,10.0,30.0
271,2022-01-24,San Francisco,California,West,Office Supplies,Storage,OFF-ST-10003208,590.0,730.0,4,2.0,140.0,560.0
272,2022-09-16,San Francisco,California,West,Technology,Accessories,TEC-AC-10003628,200.0,210.0,7,5.0,10.0,70.0
273,2022-11-29,San Francisco,California,West,Furniture,Furnishings,FUR-FU-10003274,10.0,10.0,3,4.0,0.0,0.0
274,2022-10-31,San Francisco,California,West,Office Supplies,Binders,OFF-BI-10002557,10.0,10.0,3,4.0,0.0,0.0
275,2023-02-05,Inglewood,California,West,Office Supplies,Paper,OFF-PA-10002615,10.0,10.0,2,3.0,0.0,0.0
276,2023-04-04,Inglewood,California,West,Office Supplies,Art,OFF-AR-10001427,10.0,10.0,1,2.0,0.0,0.0
277,2023-10-20,Philadelphia,Pennsylvania,East,Office Supplies,Paper,OFF-PA-10000673,10.0,10.0,2,4.0,0.0,0.0
278,2022-05-21,Philadelphia,Pennsylvania,East,Office Supplies,Paper,OFF-PA-10004470,20.0,20.0,4,2.0,0.0,0.0
279,2022-03-10,Philadelphia,Pennsylvania,East,Office Supplies,Storage,OFF-ST-10000876,50.0,60.0,6,2.0,10.0,60.0
280,2022-05-17,Philadelphia,Pennsylvania,East,Office Supplies,Labels,OFF-LA-10002043,20.0,20.0,3,5.0,0.0,0.0
281,2022-10-06,Houston,Texas,Central,Office Supplies,Binders,OFF-BI-10004967,0.0,0.0,5,3.0,0.0,0.0
282,2023-05-06,Houston,Texas,Central,Technology,Phones,TEC-PH-10001760,1050.0,1110.0,7,3.0,60.0,420.0
283,2023-10-05,Los Angeles,California,West,Furniture,Tables,FUR-TA-10002903,950.0,1040.0,5,5.0,90.0,450.0
284,2022-07-28,Portland,Oregon,West,Office Supplies,Paper,OFF-PA-10000474,130.0,140.0,5,5.0,10.0,50.0
285,2022-12-11,Portland,Oregon,West,Technology,Accessories,TEC-AC-10001956,210.0,240.0,5,5.0,30.0,150.0
286,2022-08-01,Portland,Oregon,West,Office Supplies,Paper,OFF-PA-10004100,30.0,30.0,6,5.0,0.0,0.0
287,2022-01-20,Tamarac,Florida,South,Office Supplies,Binders,OFF-BI-10000778,230.0,250.0,7,3.0,20.0,140.0
288,2023-06-05,Tamarac,Florida,South,Office Supplies,Appliances,OFF-AP-10002684,150.0,190.0,2,2.0,40.0,80.0
289,2023-04-01,Tamarac,Florida,South,Office Supplies,Supplies,OFF-SU-10000646,810.0,960.0,5,5.0,150.0,750.0
290,2022-01-23,Columbus,Ohio,East,Office Supplies,Fasteners,OFF-FA-10002983,20.0,20.0,7,5.0,0.0,0.0
291,2023-10-12,Columbus,Ohio,East,Office Supplies,Labels,OFF-LA-10004689,20.0,20.0,8,3.0,0.0,0.0
292,2023-06-22,Columbus,Ohio,East,Technology,Accessories,TEC-AC-10002001,220.0,260.0,2,2.0,40.0,80.0
293,2023-07-12,Columbus,Ohio,East,Furniture,Bookcases,FUR-BO-10004709,80.0,90.0,3,4.0,10.0,30.0
294,2023-06-20,Colorado Springs,Colorado,West,Furniture,Furnishings,FUR-FU-10004091,280.0,300.0,8,5.0,20.0,160.0
295,2023-05-30,Colorado Springs,Colorado,West,Furniture,Chairs,FUR-CH-10001891,190.0,230.0,3,2.0,40.0,120.0
296,2023-08-05,Colorado Springs,Colorado,West,Furniture,Furnishings,FUR-FU-10002918,180.0,220.0,3,2.0,40.0,120.0
297,2023-11-17,Colorado Springs,Colorado,West,Office Supplies,Binders,OFF-BI-10004593,70.0,80.0,5,5.0,10.0,50.0
298,2023-08-04,Colorado Springs,Colorado,West,Office Supplies,Fasteners,OFF-FA-10004854,30.0,30.0,3,3.0,0.0,0.0
299,2022-09-25,Belleville,New Jersey,East,Office Supplies,Paper,OFF-PA-10002105,20.0,30.0,5,2.0,10.0,50.0
300,2022-09-24,Belleville,New Jersey,East,Office Supplies,Storage,OFF-ST-10002756,930.0,1080.0,8,2.0,150.0,1200.0
301,2022-03-12,Belleville,New Jersey,East,Office Supplies,Paper,OFF-PA-10004243,50.0,60.0,3,5.0,10.0,30.0
302,2022-10-31,Belleville,New Jersey,East,Furniture,Furnishings,FUR-FU-10001861,70.0,80.0,4,4.0,10.0,40.0
303,2022-06-29,Belleville,New Jersey,East,Office Supplies,Binders,OFF-BI-10002706,10.0,10.0,1,4.0,0.0,0.0
304,2023-09-12,Chicago,Illinois,Central,Furniture,Tables,FUR-TA-10002533,180.0,220.0,3,4.0,40.0,120.0
305,2022-01-08,New York City,New York,East,Furniture,Furnishings,FUR-FU-10002671,20.0,30.0,2,2.0,10.0,20.0
306,2023-09-01,Taylor,Michigan,Central,Office Supplies,Art,OFF-AR-10003651,10.0,10.0,3,4.0,0.0,0.0
307,2023-10-12,Lakewood,New Jersey,East,Office Supplies,Binders,OFF-BI-10001072,50.0,50.0,3,5.0,0.0,0.0
308,2023-08-15,Lakewood,New Jersey,East,Office Supplies,Art,OFF-AR-10002135,250.0,290.0,6,4.0,40.0,240.0
309,2022-05-05,Arlington,Virginia,South,Office Supplies,Art,OFF-AR-10002804,0.0,0.0,1,3.0,0.0,0.0
310,2023-08-06,Arvada,Colorado,West,Furniture,Furnishings,FUR-FU-10001918,20.0,20.0,4,5.0,0.0,0.0
311,2022-09-08,Arvada,Colorado,West,Furniture,Chairs,FUR-CH-10004086,400.0,470.0,2,4.0,70.0,140.0
312,2022-05-30,Arvada,Colorado,West,Furniture,Furnishings,FUR-FU-10001756,20.0,20.0,1,4.0,0.0,0.0
313,2023-01-13,Arvada,Colorado,West,Office Supplies,Labels,OFF-LA-10000634,10.0,10.0,3,3.0,0.0,0.0
314,2023-09-15,Hackensack,New Jersey,East,Furniture,Furnishings,FUR-FU-10001588,80.0,90.0,3,2.0,10.0,30.0
315,2022-05-12,Saint Petersburg,Florida,South,Technology,Phones,TEC-PH-10002398,160.0,180.0,2,5.0,20.0,40.0
316,2022-03-10,Saint Petersburg,Florida,South,Office Supplies,Paper,OFF-PA-10001937,20.0,20.0,3,5.0,0.0,0.0
317,2023-06-16,Philadelphia,Pennsylvania,East,Office Supplies,Art,OFF-AR-10003373,90.0,100.0,4,2.0,10.0,40.0
318,2022-03-13,New York City,New York,East,Furniture,Chairs,FUR-CH-10002602,120.0,140.0,1,2.0,20.0,20.0
319,2022-01-28,New York City,New York,East,Technology,Machines,TEC-MA-10002927,3670.0,3990.0,2,2.0,320.0,640.0
320,2023-12-09,New York City,New York,East,Technology,Phones,TEC-PH-10004093,230.0,280.0,6,3.0,50.0,300.0
321,2023-07-12,New York City,New York,East,Technology,Accessories,TEC-AC-10000892,300.0,360.0,4,3.0,60.0,240.0
322,2022-05-28,New York City,New York,East,Office Supplies,Storage,OFF-ST-10002974,40.0,40.0,1,2.0,0.0,0.0
323,2023-01-02,Long Beach,California,West,Office Supplies,Fasteners,OFF-FA-10000624,10.0,10.0,2,5.0,0.0,0.0
324,2022-07-14,Hesperia,California,West,Office Supplies,Binders,OFF-BI-10004593,220.0,250.0,6,5.0,30.0,180.0
325,2023-12-09,Hesperia,California,West,Technology,Accessories,TEC-AC-10001908,80.0,100.0,1,3.0,20.0,20.0
326,2022-12-07,Murfreesboro,Tennessee,South,Furniture,Furnishings,FUR-FU-10001967,20.0,20.0,1,4.0,0.0,0.0
327,2023-06-11,Philadelphia,Pennsylvania,East,Technology,Phones,TEC-PH-10003645,270.0,290.0,3,3.0,20.0,60.0
328,2023-10-01,Philadelphia,Pennsylvania,East,Office Supplies,Storage,OFF-ST-10000675,40.0,50.0,2,5.0,10.0,20.0
329,2023-04-07,Philadelphia,Pennsylvania,East,Furniture,Chairs,FUR-CH-10003312,740.0,790.0,4,3.0,50.0,200.0
330,2023-10-03,Philadelphia,Pennsylvania,East,Office Supplies,Labels,OFF-LA-10001074,90.0,100.0,10,2.0,10.0,100.0
331,2022-03-30,Philadelphia,Pennsylvania,East,Office Supplies,Binders,OFF-BI-10001524,30.0,40.0,6,3.0,10.0,60.0
332,2022-04-11,Philadelphia,Pennsylvania,East,Technology,Phones,TEC-PH-10004614,70.0,80.0,2,3.0,10.0,20.0
333,2022-03-21,Philadelphia,Pennsylvania,East,Office Supplies,Binders,OFF-BI-10001153,20.0,20.0,2,2.0,0.0,0.0
334,2022-05-04,Philadelphia,Pennsylvania,East,Office Supplies,Binders,OFF-BI-10001982,0.0,0.0,3,3.0,0.0,0.0
335,2023-07-08,Los Angeles,California,West,Office Supplies,Binders,OFF-BI-10001922,0.0,0.0,1,3.0,0.0,0.0
336,2022-08-30,Los Angeles,California,West,Technology,Copiers,TEC-CO-10001449,770.0,960.0,2,2.0,190.0,380.0
337,2022-09-07,Los Angeles,California,West,Office Supplies,Binders,OFF-BI-10004140,10.0,10.0,4,2.0,0.0,0.0
338,2023-06-07,San Francisco,California,West,Office Supplies,Binders,OFF-BI-10003314,10.0,10.0,2,5.0,0.0,0.0
339,2023-08-02,San Francisco,California,West,Furniture,Tables,FUR-TA-10004575,570.0,700.0,3,4.0,130.0,390.0
340,2022-07-09,Layton,Utah,West,Office Supplies,Fasteners,OFF-FA-10000490,0.0,0.0,4,2.0,0.0,0.0
341,2023-11-10,Philadelphia,Pennsylvania,East,Office Supplies,Art,OFF-AR-10000122,20.0,20.0,4,2.0,0.0,0.0
342,2022-01-12,Philadelphia,Pennsylvania,East,Office Supplies,Binders,OFF-BI-10003656,450.0,510.0,10,4.0,60.0,600.0
343,2022-07-01,Philadelphia,Pennsylvania,East,Office Supplies,Fasteners,OFF-FA-10002780,20.0,30.0,13,4.0,10.0,130.0
344,2023-07-13,Philadelphia,Pennsylvania,East,Technology,Phones,TEC-PH-10000702,60.0,70.0,12,4.0,10.0,120.0
345,2023-04-21,Austin,Texas,Central,Office Supplies,Storage,OFF-ST-10000107,80.0,90.0,4,3.0,10.0,40.0
346,2022-09-18,San Francisco,California,West,Technology,Phones,TEC-PH-10002293,50.0,50.0,3,2.0,0.0,0.0
347,2022-05-09,Lowell,Massachusetts,East,Office Supplies,Art,OFF-AR-10004027,10.0,10.0,3,4.0,0.0,0.0
348,2022-05-07,Lowell,Massachusetts,East,Office Supplies,Paper,OFF-PA-10000249,20.0,20.0,2,5.0,0.0,0.0
349,2023-10-25,Lowell,Massachusetts,East,Office Supplies,Art,OFF-AR-10001374,10.0,10.0,2,2.0,0.0,0.0
350,2023-02-01,New York City,New York,East,Technology,Accessories,TEC-AC-10000290,10.0,10.0,1,5.0,0.0,0.0
351,2023-02-04,New York City,New York,East,Office Supplies,Paper,OFF-PA-10001970,20.0,20.0,2,5.0,0.0,0.0
352,2022-02-14,New York City,New York,East,Office Supplies,Binders,OFF-BI-10002160,0.0,0.0,1,3.0,0.0,0.0
353,2023-09-08,New York City,New York,East,Office Supplies,Paper,OFF-PA-10001970,50.0,50.0,4,3.0,0.0,0.0
354,2023-10-29,New York City,New York,East,Office Supplies,Binders,OFF-BI-10004995,4140.0,4360.0,4,4.0,220.0,880.0
355,2022-02-20,New York City,New York,East,Furniture,Bookcases,FUR-BO-10002268,350.0,390.0,6,5.0,40.0,240.0
356,2023-07-30,New York City,New York,East,Office Supplies,Envelopes,OFF-EN-10001137,10.0,10.0,2,5.0,0.0,0.0
357,2023-05-01,New York City,New York,East,Office Supplies,Art,OFF-AR-10002399,20.0,20.0,4,3.0,0.0,0.0
358,2023-01-26,New York City,New York,East,Office Supplies,Paper,OFF-PA-10002713,30.0,30.0,5,2.0,0.0,0.0
359,2023-11-05,Charlotte,North Carolina,South,Office Supplies,Paper,OFF-PA-10002666,30.0,40.0,5,4.0,10.0,50.0
360,2022-08-22,Columbus,Georgia,South,Office Supplies,Appliances,OFF-AP-10001124,600.0,650.0,8,3.0,50.0,400.0
361,2022-12-07,Columbus,Georgia,South,Office Supplies,Labels,OFF-LA-10001158,20.0,20.0,2,4.0,0.0,0.0
362,2022-10-31,New York City,New York,East,Office Supplies,Labels,OFF-LA-10001158,20.0,20.0,2,2.0,0.0,0.0
363,2023-01-25,New York City,New York,East,Furniture,Chairs,FUR-CH-10000785,460.0,490.0,3,4.0,30.0,90.0
364,2023-09-20,New York City,New York,East,Office Supplies,Art,OFF-AR-10003732,10.0,10.0,2,2.0,0.0,0.0
365,2022-10-14,New York City,New York,East,Furniture,Furnishings,FUR-FU-10000023,40.0,50.0,8,4.0,10.0,80.0
366,2022-08-15,San Francisco,California,West,Office Supplies,Storage,OFF-ST-10001713,200.0,210.0,4,5.0,10.0,40.0
367,2023-05-31,Manchester,Connecticut,East,Office Supplies,Binders,OFF-BI-10002412,20.0,20.0,4,3.0,0.0,0.0
368,2022-07-15,Manchester,Connecticut,East,Office Supplies,Supplies,OFF-SU-10001225,10.0,10.0,2,3.0,0.0,0.0
369,2023-01-30,Manchester,Connecticut,East,Office Supplies,Storage,OFF-ST-10002406,90.0,100.0,7,3.0,10.0,70.0
370,2022-10-29,Manchester,Connecticut,East,Furniture,Bookcases,FUR-BO-10002545,900.0,1040.0,4,5.0,140.0,560.0
371,2022-09-23,Harlingen,Texas,Central,Office Supplies,Paper,OFF-PA-10002036,30.0,30.0,5,5.0,0.0,0.0
372,2022-04-28,Harlingen,Texas,Central,Office Supplies,Storage,OFF-ST-10002205,40.0,50.0,3,3.0,10.0,30.0
373,2022-09-27,Tucson,Arizona,West,Office Supplies,Binders,OFF-BI-10001982,10.0,10.0,5,3.0,0.0,0.0
374,2022-03-02,Tucson,Arizona,West,Technology,Accessories,TEC-AC-10003911,870.0,1020.0,8,2.0,150.0,1200.0
375,2022-11-17,Tucson,Arizona,West,Office Supplies,Art,OFF-AR-10000658,10.0,10.0,1,2.0,0.0,0.0
376,2023-05-16,Tucson,Arizona,West,Technology,Accessories,TEC-AC-10002076,410.0,480.0,10,4.0,70.0,700.0
377,2022-11-05,Quincy,Illinois,Central,Office Supplies,Paper,OFF-PA-10003039,80.0,100.0,4,3.0,20.0,80.0
378,2023-02-25,Franklin,Massachusetts,East,Furniture,Tables,FUR-TA-10004915,1300.0,1490.0,7,2.0,190.0,1330.0
379,2023-05-17,Houston,Texas,Central,Office Supplies,Appliances,OFF-AP-10000696,10.0,10.0,3,5.0,0.0,0.0
380,2023-12-19,Houston,Texas,Central,Office Supplies,Storage,OFF-ST-10003327,20.0,20.0,3,3.0,0.0,0.0
381,2023-09-05,Houston,Texas,Central,Office Supplies,Binders,OFF-BI-10000309,10.0,10.0,4,3.0,0.0,0.0
382,2023-05-20,San Francisco,California,West,Office Supplies,Paper,OFF-PA-10004734,40.0,50.0,7,5.0,10.0,70.0
383,2023-04-22,San Francisco,California,West,Office Supplies,Binders,OFF-BI-10002225,50.0,50.0,3,5.0,0.0,0.0
384,2023-03-21,Taylor,Michigan,Central,Technology,Accessories,TEC-AC-10004708,40.0,40.0,2,2.0,0.0,0.0
385,2023-02-08,Pembroke Pines,Florida,South,Furniture,Tables,FUR-TA-10000617,330.0,380.0,3,4.0,50.0,150.0
386,2023-01-27,Pembroke Pines,Florida,South,Technology,Accessories,TEC-AC-10002335,70.0,80.0,3,3.0,10.0,30.0
387,2023-10-07,Philadelphia,Pennsylvania,East,Technology,Machines,TEC-MA-10001681,400.0,480.0,4,2.0,80.0,320.0
388,2023-03-04,Philadelphia,Pennsylvania,East,Furniture,Furnishings,FUR-FU-10001935,0.0,0.0,1,5.0,0.0,0.0
389,2023-08-26,Cincinnati,Ohio,East,Office Supplies,Art,OFF-AR-10004757,0.0,0.0,1,2.0,0.0,0.0
390,2023-03-25,New York City,New York,East,Office Supplies,Binders,OFF-BI-10000050,20.0,20.0,4,2.0,0.0,0.0
391,2023-03-14,New York City,New York,East,Technology,Accessories,TEC-AC-10001998,40.0,40.0,2,5.0,0.0,0.0
392,2022-05-27,Des Moines,Washington,West,Technology,Phones,TEC-PH-10003012,230.0,250.0,2,4.0,20.0,40.0
393,2022-12-19,Des Moines,Washington,West,Technology,Copiers,TEC-CO-10002313,1600.0,1800.0,3,2.0,200.0,600.0
394,2022-11-03,Peoria,Illinois,Central,Office Supplies,Binders,OFF-BI-10003982,10.0,10.0,3,2.0,0.0,0.0
395,2022-06-26,Las Vegas,Nevada,West,Office Supplies,Binders,OFF-BI-10004492,60.0,80.0,3,3.0,20.0,60.0
396,2022-08-23,Warwick,Rhode Island,East,Office Supplies,Storage,OFF-ST-10000798,40.0,50.0,2,3.0,10.0,20.0
397,2023-09-23,Warwick,Rhode Island,East,Office Supplies,Paper,OFF-PA-10002552,10.0,10.0,2,2.0,0.0,0.0
398,2022-02-02,Jackson,Michigan,Central,Office Supplies,Supplies,OFF-SU-10002573,60.0,70.0,4,5.0,10.0,40.0
399,2023-11-29,Houston,Texas,Central,Office Supplies,Storage,OFF-ST-10001580,40.0,40.0,3,3.0,0.0,0.0
400,2022-03-13,Houston,Texas,Central,Furniture,Bookcases,FUR-BO-10004834,1990.0,2400.0,4,5.0,410.0,1640.0
401,2022-10-22,Houston,Texas,Central,Office Supplies,Storage,OFF-ST-10000934,110.0,130.0,4,5.0,20.0,80.0
402,2023-02-11,Houston,Texas,Central,Technology,Accessories,TEC-AC-10000158,60.0,60.0,2,3.0,0.0,0.0
403,2023-03-06,Miami,Florida,South,Office Supplies,Paper,OFF-PA-10001947,10.0,10.0,2,2.0,0.0,0.0
404,2023-12-04,Wilmington,North Carolina,South,Office Supplies,Art,OFF-AR-10003478,30.0,40.0,6,4.0,10.0,60.0
405,2023-02-12,New York City,New York,East,Office Supplies,Appliances,OFF-AP-10004249,40.0,40.0,3,3.0,0.0,0.0
406,2023-04-02,San Francisco,California,West,Technology,Accessories,TEC-AC-10000158,140.0,180.0,5,4.0,40.0,200.0
407,2022-08-09,San Francisco,California,West,Technology,Copiers,TEC-CO-10004115,1130.0,1200.0,3,5.0,70.0,210.0
408,2022-05-25,San Francisco,California,West,Office Supplies,Paper,OFF-PA-10003724,30.0,30.0,5,4.0,0.0,0.0
409,2022-08-28,San Francisco,California,West,Furniture,Tables,FUR-TA-10002041,800.0,1000.0,7,4.0,200.0,1400.0
410,2022-11-25,San Francisco,California,West,Office Supplies,Paper,OFF-PA-10002893,10.0,10.0,1,3.0,0.0,0.0
411,2023-12-19,San Francisco,California,West,Office Supplies,Labels,OFF-LA-10003766,30.0,30.0,9,4.0,0.0,0.0
412,2023-01-13,San Francisco,California,West,Office Supplies,Paper,OFF-PA-10001970,60.0,60.0,1,5.0,0.0,0.0
413,2022-05-11,San Francisco,California,West,Furniture,Bookcases,FUR-BO-10001972,1260.0,1340.0,13,4.0,80.0,1040.0
414,2023-12-31,San Francisco,California,West,Furniture,Chairs,FUR-CH-10003956,100.0,110.0,2,5.0,10.0,20.0
415,2023-12-08,Seattle,Washington,West,Office Supplies,Paper,OFF-PA-10000157,120.0,140.0,7,3.0,20.0,140.0
416,2022-08-05,Seattle,Washington,West,Furniture,Chairs,FUR-CH-10001891,250.0,310.0,4,2.0,60.0,240.0
417,2023-07-10,Huntington Beach,California,West,Office Supplies,Art,OFF-AR-10004344,90.0,100.0,8,5.0,10.0,80.0
418,2022-08-20,Los Angeles,California,West,Furniture,Chairs,FUR-CH-10004886,320.0,380.0,5,4.0,60.0,300.0
419,2022-07-20,Richmond,Kentucky,South,Office Supplies,Paper,OFF-PA-10003845,10.0,10.0,1,5.0,0.0,0.0
420,2022-10-20,Los Angeles,California,West,Office Supplies,Art,OFF-AR-10001573,10.0,10.0,4,4.0,0.0,0.0
421,2022-02-10,Los Angeles,California,West,Office Supplies,Envelopes,OFF-EN-10000483,20.0,20.0,1,5.0,0.0,0.0
422,2023-08-28,Louisville,Colorado,West,Technology,Accessories,TEC-AC-10004114,160.0,200.0,6,3.0,40.0,240.0
423,2023-12-18,Lawrence,Massachusetts,East,Furniture,Furnishings,FUR-FU-10004712,60.0,60.0,4,3.0,0.0,0.0
424,2022-10-17,Lawrence,Massachusetts,East,Office Supplies,Storage,OFF-ST-10000918,30.0,30.0,3,5.0,0.0,0.0
425,2023-04-01,Jackson,Mississippi,South,Furniture,Chairs,FUR-CH-10000015,800.0,870.0,4,4.0,70.0,280.0
426,2023-12-26,Canton,Michigan,Central,Furniture,Furnishings,FUR-FU-10003347,30.0,30.0,2,4.0,0.0,0.0
427,2023-11-07,Canton,Michigan,Central,Office Supplies,Binders,OFF-BI-10001543,280.0,290.0,8,4.0,10.0,80.0
428,2023-06-03,New Rochelle,New York,East,Technology,Machines,TEC-MA-10000029,60.0,70.0,1,3.0,10.0,10.0
429,2022-02-18,San Antonio,Texas,Central,Office Supplies,Art,OFF-AR-10000369,10.0,10.0,6,5.0,0.0,0.0
